Lead_I,Lead_II,Lead_III,Lead_aVR,Lead_aVL,Lead_aVF,Lead_V1,Lead_V2,Lead_V3,Lead_V4,Lead_V5,Lead_V6
-0.013534555002370467,-0.1398080082074649,-0.13653069294018336,0.08537282110994127,0.0671900522462231,-0.16134475133572643,0.11620189673508387,0.08522382077143023,0.05707367243776188,-0.03250692944070599,-0.008818023138356926,-0.042517275494725476
0.04813992477060292,-0.1398080082074649,-0.20285364108117732,0.049819010289166174,0.14099702165840453,-0.19958750685551696,0.08970425740656052,0.06628173779852578,0.03945295822054951,-0.012467748273224052,-0.008818023138356926,0.00867805741227402
0.04813992477060292,-0.1079330840536174,-0.16969216701068032,0.032042104878778635,0.12254527930535916,-0.16134475133572643,0.08970425740656052,0.10416590374433468,0.09231510087218663,0.027610614061739827,0.0800680464220643,0.05987339031927351
0.07897716465708962,-0.07605815989976988,-0.16969216701068032,-0.0035117059419964504,0.14099702165840453,-0.14222337357583117,0.06320661807803718,0.12310798671723913,0.109935815089399,0.04764979522922177,0.12451108120227491,0.11106872322627301
0.10981440454357631,-0.044183235745922374,-0.16969216701068032,-0.039065516762771535,0.15944876401144986,-0.12310199581593591,0.03670897874951384,0.14205006969014358,0.12755652930661138,0.08772815756418564,0.16895411598248553,0.21345938904027198
0.20232612420303642,-0.012308311592074865,-0.23601511515167428,-0.1101731384043217,0.2517074757766766,-0.14222337357583117,0.010211339420990504,0.12310798671723913,0.14517724352382377,0.14784570106663147,0.21339715076269614,0.2902523884007712
0.3256750837489832,0.019566612561772643,-0.3354995373631652,-0.19905766545625941,0.3808696722479941,-0.1804661290956217,-0.042783939236056175,0.12310798671723913,0.14517724352382377,0.18792406340159531,0.2578401855429068,0.34144772130777074
0.3873495635219566,0.11519138502331518,-0.3023380632926682,-0.28794219250819714,0.3993214146010395,-0.10398061805604064,-0.09577921789310286,0.12310798671723913,0.16279795774103614,0.18792406340159531,0.3022832203231174,0.36704538776127044
0.5106985230679033,0.11519138502331518,-0.43498395957465613,-0.3590498141497473,0.5469353534254023,-0.1804661290956217,-0.12227685722162619,0.12310798671723913,0.1804186719582485,0.24804160690404115,0.346726255103328,0.4438383871217697
0.5723730028408768,0.1789412333310102,-0.43498395957465613,-0.43015743579129745,0.5838388381314931,-0.14222337357583117,-0.20176977520719622,0.10416590374433468,0.1804186719582485,0.2680807880715231,0.4133908072736439,0.5462290529357687
0.6340474826138501,0.2108161574848577,-0.4681454336451531,-0.4834881520224601,0.639194065190629,-0.14222337357583117,-0.20176977520719622,0.12310798671723913,0.21566010039267325,0.30815915040648695,0.4578338420538545,0.623022052296268
0.6957219623868235,0.2745660057925527,-0.4681454336451531,-0.5545957736640102,0.6760975498967198,-0.10398061805604064,-0.2547650538642429,0.12310798671723913,0.21566010039267325,0.3281983315739689,0.5022768768340652,0.6486197187497676
0.7265592022733103,0.3064409299464002,-0.4681454336451531,-0.5901495844847854,0.6945492922497651,-0.08485924029614537,-0.2547650538642429,0.12310798671723913,0.21566010039267325,0.3883158750764147,0.5244983942241704,0.6998150516567672
0.8190709219327703,0.3383158541002477,-0.5344683817861471,-0.6612572061263355,0.786808004014992,-0.10398061805604064,-0.28126269319276626,0.10416590374433468,0.23328081460988562,0.4083550562438967,0.568941429004381,0.7766080510172664
0.8807454017057437,0.3383158541002477,-0.600791329927141,-0.6968110169471106,0.8606149734271733,-0.14222337357583117,-0.3077603325212896,0.10416590374433468,0.250901528827098,0.4283942374113786,0.6133844637845917,0.8022057174707662
